"id","name","n","m","directed"
1,"1",172,667,FALSE
2,"2",172,667,FALSE
3,"3",172,667,FALSE
4,"4",172,667,FALSE
5,"5",172,667,FALSE
6,"6",172,667,FALSE
7,"7",172,667,FALSE
8,"8",172,667,FALSE
9,"9",172,667,FALSE
10,"10",172,667,FALSE
11,"11",172,667,FALSE
12,"12",172,667,FALSE
13,"13",172,667,FALSE
14,"14",172,667,FALSE
15,"15",172,667,FALSE
16,"16",172,667,FALSE
17,"17",172,667,FALSE
18,"18",172,667,FALSE
19,"19",172,667,FALSE
20,"20",172,667,FALSE
21,"21",172,667,FALSE
22,"22",172,667,FALSE
23,"23",172,667,FALSE
24,"24",172,667,FALSE
25,"25",172,667,FALSE
26,"26",172,667,FALSE
27,"27",172,667,FALSE
28,"28",172,667,FALSE
29,"29",172,667,FALSE
30,"30",172,667,FALSE
31,"31",172,667,FALSE
32,"32",172,667,FALSE
33,"33",172,667,FALSE
34,"34",172,667,FALSE
35,"35",172,667,FALSE
36,"36",172,667,FALSE
37,"37",172,667,FALSE
38,"38",172,667,FALSE
39,"39",172,667,FALSE
40,"40",172,667,FALSE
41,"41",172,667,FALSE
42,"42",172,667,FALSE
43,"43",172,667,FALSE
44,"44",172,667,FALSE
45,"45",172,667,FALSE
46,"46",172,667,FALSE
47,"47",172,667,FALSE
48,"48",172,667,FALSE
49,"49",172,667,FALSE
50,"50",172,667,FALSE
51,"51",172,667,FALSE
52,"52",172,667,FALSE
53,"53",172,667,FALSE
54,"54",172,667,FALSE
55,"55",172,667,FALSE
56,"56",172,667,FALSE
57,"57",172,667,FALSE
58,"58",172,667,FALSE
59,"59",172,667,FALSE
60,"60",172,667,FALSE
61,"61",172,667,FALSE
62,"62",172,667,FALSE
63,"63",172,667,FALSE
64,"64",172,667,FALSE
65,"65",172,667,FALSE
66,"66",172,667,FALSE
67,"67",172,667,FALSE
68,"68",172,667,FALSE
69,"69",172,667,FALSE
70,"70",172,667,FALSE
71,"71",172,667,FALSE
72,"72",172,667,FALSE
73,"73",172,667,FALSE
74,"74",172,667,FALSE
75,"75",172,667,FALSE
76,"76",172,667,FALSE
77,"77",172,667,FALSE
78,"78",172,667,FALSE
79,"79",172,667,FALSE
80,"80",172,667,FALSE
81,"81",172,667,FALSE
82,"82",172,667,FALSE
83,"83",172,667,FALSE
84,"84",172,667,FALSE
85,"85",172,667,FALSE
86,"86",172,667,FALSE
87,"87",172,667,FALSE
88,"88",172,667,FALSE
89,"89",172,667,FALSE
90,"90",172,667,FALSE
91,"91",172,667,FALSE
92,"92",172,667,FALSE
93,"93",172,667,FALSE
94,"94",172,667,FALSE
95,"95",172,667,FALSE
96,"96",172,667,FALSE
97,"97",172,667,FALSE
98,"98",172,667,FALSE
99,"99",172,667,FALSE
100,"100",172,667,FALSE
101,"101",172,667,FALSE
102,"102",172,667,FALSE
103,"103",172,667,FALSE
104,"104",172,667,FALSE
105,"105",172,667,FALSE
106,"106",172,667,FALSE
107,"107",172,667,FALSE
108,"108",172,667,FALSE
109,"109",172,667,FALSE
110,"110",172,667,FALSE
111,"111",172,667,FALSE
112,"112",172,667,FALSE
113,"113",172,667,FALSE
114,"114",172,667,FALSE
115,"115",172,667,FALSE
116,"116",172,667,FALSE
117,"117",172,667,FALSE
118,"118",172,667,FALSE
119,"119",172,667,FALSE
120,"120",172,667,FALSE
121,"121",172,667,FALSE
122,"122",172,667,FALSE
123,"123",172,667,FALSE
124,"124",172,667,FALSE
125,"125",172,667,FALSE
126,"126",172,667,FALSE
127,"127",172,667,FALSE
128,"128",172,667,FALSE
129,"129",172,667,FALSE
130,"130",172,667,FALSE
131,"131",172,667,FALSE
132,"132",172,667,FALSE
133,"133",172,667,FALSE
134,"134",172,667,FALSE
135,"135",172,667,FALSE
136,"136",172,667,FALSE
137,"137",172,667,FALSE
138,"138",172,667,FALSE
139,"139",172,667,FALSE
140,"140",172,667,FALSE
141,"141",172,667,FALSE
142,"142",172,667,FALSE
143,"143",172,667,FALSE
144,"144",172,667,FALSE
145,"145",172,667,FALSE
146,"146",172,667,FALSE
147,"147",172,667,FALSE
148,"148",172,667,FALSE
149,"149",172,667,FALSE
150,"150",172,667,FALSE
151,"151",172,667,FALSE
152,"152",172,667,FALSE
153,"153",172,667,FALSE
154,"154",172,667,FALSE
155,"155",172,667,FALSE
156,"156",172,667,FALSE
157,"157",172,667,FALSE
158,"158",172,667,FALSE
159,"159",172,667,FALSE
160,"160",172,667,FALSE
161,"161",172,667,FALSE
162,"162",172,667,FALSE
163,"163",172,667,FALSE
164,"164",172,667,FALSE
165,"165",172,667,FALSE
166,"166",172,667,FALSE
167,"167",172,667,FALSE
168,"168",172,667,FALSE
169,"169",172,667,FALSE
170,"170",172,667,FALSE
171,"171",172,667,FALSE
172,"172",172,667,FALSE
